"CCAA","Anio","Dim","Valor"
"Canarias",2010,"dim1",94.6369769790194
"Canarias",2010,"dim2",90.6425379313139
"Canarias",2010,"dim3",99.4808751245412
"Canarias",2010,"dim4",97.6703003798985
"Canarias",2010,"dim5",93.8315222778811
"Canarias",2010,"dim6",102.65673832305
"Canarias",2010,"dim7",99.0686850466191
"Canarias",2010,"dim8",102.279602020529
"Canarias",2010,"dim9",100.432686103535
"Canarias",2011,"dim1",94.8220383897806
"Canarias",2011,"dim2",90.5285414854349
"Canarias",2011,"dim3",101.173562456374
"Canarias",2011,"dim4",97.1439740269476
"Canarias",2011,"dim5",93.8315222778811
"Canarias",2011,"dim6",102.65673832305
"Canarias",2011,"dim7",99.0686850466191
"Canarias",2011,"dim8",101.284127661245
"Canarias",2011,"dim9",100.432686103535
"Canarias",2012,"dim1",93.7534568147098
"Canarias",2012,"dim2",89.4930674387747
"Canarias",2012,"dim3",100.222703001125
"Canarias",2012,"dim4",98.7269793731684
"Canarias",2012,"dim5",93.8315222778811
"Canarias",2012,"dim6",101.433824035963
"Canarias",2012,"dim7",99.0686850466191
"Canarias",2012,"dim8",100.511315541642
"Canarias",2012,"dim9",100.432686103535
"Canarias",2013,"dim1",93.3304853011727
"Canarias",2013,"dim2",88.6766107226487
"Canarias",2013,"dim3",100.987295376309
"Canarias",2013,"dim4",99.754850804346
"Canarias",2013,"dim5",93.8315222778811
"Canarias",2013,"dim6",101.016895462274
"Canarias",2013,"dim7",99.0686850466191
"Canarias",2013,"dim8",99.4806999594871
"Canarias",2013,"dim9",100.432686103535
"Canarias",2014,"dim1",92.6661846859382
"Canarias",2014,"dim2",88.1331207851682
"Canarias",2014,"dim3",101.617667051028
"Canarias",2014,"dim4",98.6762915749495
"Canarias",2014,"dim5",93.8315222778811
"Canarias",2014,"dim6",101.461315761643
"Canarias",2014,"dim7",99.0686850466191
"Canarias",2014,"dim8",100.475099910495
"Canarias",2014,"dim9",100.432686103535
"Canarias",2015,"dim1",90.6884683600968
"Canarias",2015,"dim2",90.1919117551268
"Canarias",2015,"dim3",100.619141871048
"Canarias",2015,"dim4",98.3778971332039
"Canarias",2015,"dim5",95.679054416934
"Canarias",2015,"dim6",102.270528300063
"Canarias",2015,"dim7",99.0686850466191
"Canarias",2015,"dim8",96.6535507248855
"Canarias",2015,"dim9",100.432686103535
"Canarias",2016,"dim1",91.0400478561422
"Canarias",2016,"dim2",91.5299390204593
"Canarias",2016,"dim3",99.9304646443822
"Canarias",2016,"dim4",99.0950051017602
"Canarias",2016,"dim5",95.679054416934
"Canarias",2016,"dim6",101.535261833783
"Canarias",2016,"dim7",99.0686850466191
"Canarias",2016,"dim8",98.3230420448261
"Canarias",2016,"dim9",100.432686103535
"Canarias",2017,"dim1",93.3521033737319
"Canarias",2017,"dim2",92.7513418473004
"Canarias",2017,"dim3",100.035512269446
"Canarias",2017,"dim4",101.367671386628
"Canarias",2017,"dim5",95.679054416934
"Canarias",2017,"dim6",101.502647116314
"Canarias",2017,"dim7",99.0686850466191
"Canarias",2017,"dim8",98.229774536327
"Canarias",2017,"dim9",100.432686103535
"Canarias",2018,"dim1",96.2895679947636
"Canarias",2018,"dim2",95.05412166503
"Canarias",2018,"dim3",101.455281814168
"Canarias",2018,"dim4",101.863196812691
"Canarias",2018,"dim5",95.9265068810074
"Canarias",2018,"dim6",102.266390226348
"Canarias",2018,"dim7",99.0686850466191
"Canarias",2018,"dim8",101.545455218837
"Canarias",2018,"dim9",107.590445892144
"Canarias",2019,"dim1",98.1453990985169
"Canarias",2019,"dim2",95.2954907376316
"Canarias",2019,"dim3",101.158762384724
"Canarias",2019,"dim4",102.924055100313
"Canarias",2019,"dim5",95.9265068810074
"Canarias",2019,"dim6",102.582315868918
"Canarias",2019,"dim7",99.0686850466191
"Canarias",2019,"dim8",101.404900302039
"Canarias",2019,"dim9",107.590445892144
"Canarias",2020,"dim1",93.7906483741016
"Canarias",2020,"dim2",95.5212377885812
"Canarias",2020,"dim3",97.9378838095384
"Canarias",2020,"dim4",102.915090417384
"Canarias",2020,"dim5",95.9265068810074
"Canarias",2020,"dim6",101.092551475776
"Canarias",2020,"dim7",99.0686850466191
"Canarias",2020,"dim8",96.1849641985044
"Canarias",2020,"dim9",107.590445892144
"Canarias",2021,"dim1",93.270409452596
"Canarias",2021,"dim2",94.2146979225233
"Canarias",2021,"dim3",98.2016430737124
"Canarias",2021,"dim4",106.207660152191
"Canarias",2021,"dim5",95.1730572448483
"Canarias",2021,"dim6",101.012107994636
"Canarias",2021,"dim7",99.0686850466191
"Canarias",2021,"dim8",97.2928742458004
"Canarias",2021,"dim9",105.53951709768
"Canarias",2022,"dim1",93.7012663260826
"Canarias",2022,"dim2",97.2070340142187
"Canarias",2022,"dim3",100.494257060288
"Canarias",2022,"dim4",107.536367238989
"Canarias",2022,"dim5",93.2012785290976
"Canarias",2022,"dim6",100.464515389455
"Canarias",2022,"dim7",95.2616902985671
"Canarias",2022,"dim8",95.5492137281366
"Canarias",2022,"dim9",103.586850964269
"Canarias",2023,"dim1",94.6574658033287
"Canarias",2023,"dim2",97.8894203253834
"Canarias",2023,"dim3",98.8467394741618
"Canarias",2023,"dim4",106.920872429665
"Canarias",2023,"dim5",93.0418083466552
"Canarias",2023,"dim6",101.571738328829
"Canarias",2023,"dim7",95.2616902985671
"Canarias",2023,"dim8",98.0721416375926
"Canarias",2023,"dim9",104.387243599211
"Cantabria",2008,"dim1",101.786551633944
"Cantabria",2008,"dim2",101.343161482764
"Cantabria",2008,"dim3",101.526767424981
"Cantabria",2008,"dim4",101.778936928987
"Cantabria",2008,"dim5",103.922952015893
"Cantabria",2008,"dim6",108.252555318313
"Cantabria",2008,"dim7",96.0267960886691
"Cantabria",2008,"dim8",105.489663480056
"Cantabria",2008,"dim9",100.599663990752
"Cantabria",2009,"dim1",102.031612649892
"Cantabria",2009,"dim2",99.7479839384549
"Cantabria",2009,"dim3",100.0190843653
"Cantabria",2009,"dim4",101.929036778212
"Cantabria",2009,"dim5",103.922952015893
"Cantabria",2009,"dim6",108.297525968076
"Cantabria",2009,"dim7",96.0267960886691
"Cantabria",2009,"dim8",104.426019231521
"Cantabria",2009,"dim9",100.599663990752
"Cantabria",2010,"dim1",100.292193479451
"Cantabria",2010,"dim2",99.5541340308189
"Cantabria",2010,"dim3",99.7593389692731
"Cantabria",2010,"dim4",103.000595314676
"Cantabria",2010,"dim5",103.922952015893
"Cantabria",2010,"dim6",107.774150612808
"Cantabria",2010,"dim7",96.0267960886691
"Cantabria",2010,"dim8",104.84963485531
"Cantabria",2010,"dim9",100.599663990752
"Cantabria",2011,"dim1",100.657152488624
"Cantabria",2011,"dim2",98.036716289279
"Cantabria",2011,"dim3",100.600196743934
"Cantabria",2011,"dim4",103.156768209952
"Cantabria",2011,"dim5",103.922952015893
"Cantabria",2011,"dim6",107.774150612808
"Cantabria",2011,"dim7",96.0267960886691
"Cantabria",2011,"dim8",105.483245857979
"Cantabria",2011,"dim9",100.599663990752
"Cantabria",2012,"dim1",101.49995683469
"Cantabria",2012,"dim2",97.9810043648645
"Cantabria",2012,"dim3",100.669285183187
"Cantabria",2012,"dim4",104.726870988538
"Cantabria",2012,"dim5",103.922952015893
"Cantabria",2012,"dim6",108.153156803922
"Cantabria",2012,"dim7",96.0267960886691
"Cantabria",2012,"dim8",106.365257728249
"Cantabria",2012,"dim9",100.599663990752
"Cantabria",2013,"dim1",99.1999139805302
"Cantabria",2013,"dim2",95.9447288387539
"Cantabria",2013,"dim3",100.614032385173
"Cantabria",2013,"dim4",105.513453146671
"Cantabria",2013,"dim5",103.922952015893
"Cantabria",2013,"dim6",108.406328975202
"Cantabria",2013,"dim7",96.0267960886691
"Cantabria",2013,"dim8",106.715540290927
"Cantabria",2013,"dim9",100.599663990752
"Cantabria",2014,"dim1",100.729261804923
"Cantabria",2014,"dim2",95.8261881153436
"Cantabria",2014,"dim3",101.231442985869
"Cantabria",2014,"dim4",105.560828892761
"Cantabria",2014,"dim5",103.922952015893
"Cantabria",2014,"dim6",108.21813964575
"Cantabria",2014,"dim7",96.0267960886691
"Cantabria",2014,"dim8",108.224890137758
"Cantabria",2014,"dim9",100.599663990752
"Cantabria",2015,"dim1",101.735510537213
"Cantabria",2015,"dim2",97.1529741668522
"Cantabria",2015,"dim3",100.552472812258
"Cantabria",2015,"dim4",106.48935871511
"Cantabria",2015,"dim5",105.841002123681
"Cantabria",2015,"dim6",108.246161589355
"Cantabria",2015,"dim7",96.0267960886691
"Cantabria",2015,"dim8",106.858825962282
"Cantabria",2015,"dim9",100.599663990752
"Cantabria",2016,"dim1",99.7716558746736
"Cantabria",2016,"dim2",97.6444074641914
"Cantabria",2016,"dim3",100.901707186909
"Cantabria",2016,"dim4",106.352701046609
"Cantabria",2016,"dim5",105.841002123681
"Cantabria",2016,"dim6",107.49510553541
"Cantabria",2016,"dim7",96.0267960886691
"Cantabria",2016,"dim8",107.875295490538
"Cantabria",2016,"dim9",100.599663990752
"Cantabria",2017,"dim1",103.627017040267
"Cantabria",2017,"dim2",98.1584212049503
"Cantabria",2017,"dim3",106.862568869959
"Cantabria",2017,"dim4",107.509147996564
"Cantabria",2017,"dim5",105.841002123681
"Cantabria",2017,"dim6",109.400268668084
"Cantabria",2017,"dim7",96.0267960886691
"Cantabria",2017,"dim8",109.726306797719
"Cantabria",2017,"dim9",100.599663990752
"Cantabria",2018,"dim1",102.115334934045
"Cantabria",2018,"dim2",100.670089152304
"Cantabria",2018,"dim3",103.98830461754
"Cantabria",2018,"dim4",108.41811396013
"Cantabria",2018,"dim5",106.324015700991
"Cantabria",2018,"dim6",108.969189381657
"Cantabria",2018,"dim7",96.0267960886691
"Cantabria",2018,"dim8",108.662093274552
"Cantabria",2018,"dim9",106.383905864525
"Cantabria",2019,"dim1",103.32731640993
"Cantabria",2019,"dim2",101.269077545929
"Cantabria",2019,"dim3",105.627930813516
"Cantabria",2019,"dim4",107.701605583789
"Cantabria",2019,"dim5",106.324015700991
"Cantabria",2019,"dim6",108.194247499589
"Cantabria",2019,"dim7",96.0267960886691
"Cantabria",2019,"dim8",108.047026411019
"Cantabria",2019,"dim9",106.383905864525
"Cantabria",2020,"dim1",103.056443672064
"Cantabria",2020,"dim2",100.566083975325
"Cantabria",2020,"dim3",101.992371098062
"Cantabria",2020,"dim4",108.915254563276
"Cantabria",2020,"dim5",106.324015700991
"Cantabria",2020,"dim6",109.485273395227
"Cantabria",2020,"dim7",96.0267960886691
"Cantabria",2020,"dim8",107.319882088137
"Cantabria",2020,"dim9",106.383905864525
"Cantabria",2021,"dim1",103.347603855203
"Cantabria",2021,"dim2",101.153276849968
"Cantabria",2021,"dim3",100.657263170352
"Cantabria",2021,"dim4",111.342999224014
"Cantabria",2021,"dim5",104.458087840676
"Cantabria",2021,"dim6",108.164510000093
"Cantabria",2021,"dim7",96.0267960886691
"Cantabria",2021,"dim8",107.66687784127
"Cantabria",2021,"dim9",104.353525751181
"Cantabria",2022,"dim1",103.862595355846
"Cantabria",2022,"dim2",101.783566631286
"Cantabria",2022,"dim3",101.520337371709
"Cantabria",2022,"dim4",113.247182892738
"Cantabria",2022,"dim5",97.7678218028023
"Cantabria",2022,"dim6",107.948579129534
"Cantabria",2022,"dim7",96.6684598786379
"Cantabria",2022,"dim8",107.639095183445
"Cantabria",2022,"dim9",101.735817912197
"Cantabria",2023,"dim1",101.990457906101
"Cantabria",2023,"dim2",102.564422258297
"Cantabria",2023,"dim3",101.557023396625
"Cantabria",2023,"dim4",116.034509705378
"Cantabria",2023,"dim5",97.8405991264457
"Cantabria",2023,"dim6",105.823540385857
"Cantabria",2023,"dim7",96.6684598786379
"Cantabria",2023,"dim8",107.249681085595
"Cantabria",2023,"dim9",102.359968041614
"Castilla y León",2008,"dim1",102.104477238882
"Castilla y León",2008,"dim2",98.9051288537963
"Castilla y León",2008,"dim3",99.4867876066122
"Castilla y León",2008,"dim4",101.868014975445
"Castilla y León",2008,"dim5",97.8440790040489
"Castilla y León",2008,"dim6",105.759180492981
"Castilla y León",2008,"dim7",91.2237266989088
"Castilla y León",2008,"dim8",105.034734855325
"Castilla y León",2008,"dim9",89.1950632169295
"Castilla y León",2009,"dim1",101.485882749847
"Castilla y León",2009,"dim2",97.9891030077865
"Castilla y León",2009,"dim3",99.140997617936
"Castilla y León",2009,"dim4",101.30025279348
"Castilla y León",2009,"dim5",97.8440790040489
"Castilla y León",2009,"dim6",106.330172588391
"Castilla y León",2009,"dim7",91.2237266989088
"Castilla y León",2009,"dim8",105.711756551809
"Castilla y León",2009,"dim9",89.1950632169295
"Castilla y León",2010,"dim1",100.663708842549
"Castilla y León",2010,"dim2",97.6664645003973
"Castilla y León",2010,"dim3",98.8454073021323
"Castilla y León",2010,"dim4",102.823928617222
"Castilla y León",2010,"dim5",97.8440790040489
"Castilla y León",2010,"dim6",106.134512803652
"Castilla y León",2010,"dim7",91.2237266989088
"Castilla y León",2010,"dim8",106.403186840057
"Castilla y León",2010,"dim9",89.1950632169295
"Castilla y León",2011,"dim1",101.866689265414
"Castilla y León",2011,"dim2",96.4582329620923
"Castilla y León",2011,"dim3",101.287946971804
"Castilla y León",2011,"dim4",102.742157579705
"Castilla y León",2011,"dim5",97.8440790040489
"Castilla y León",2011,"dim6",106.134512803652
"Castilla y León",2011,"dim7",91.2237266989088
"Castilla y León",2011,"dim8",106.273726743316
"Castilla y León",2011,"dim9",89.1950632169295
"Castilla y León",2012,"dim1",101.974249348849
"Castilla y León",2012,"dim2",95.8433890484312
"Castilla y León",2012,"dim3",100.742665900115
"Castilla y León",2012,"dim4",104.144563136884
"Castilla y León",2012,"dim5",97.8440790040489
"Castilla y León",2012,"dim6",105.700504625886
"Castilla y León",2012,"dim7",91.2237266989088
"Castilla y León",2012,"dim8",107.921825456089
"Castilla y León",2012,"dim9",89.1950632169295
"Castilla y León",2013,"dim1",101.854750821963
"Castilla y León",2013,"dim2",94.7983219960271
"Castilla y León",2013,"dim3",100.614213385417
"Castilla y León",2013,"dim4",104.628143946029
"Castilla y León",2013,"dim5",97.8440790040489
"Castilla y León",2013,"dim6",106.453276338574
"Castilla y León",2013,"dim7",91.2237266989088
"Castilla y León",2013,"dim8",108.697617681886
"Castilla y León",2013,"dim9",89.1950632169295
"Castilla y León",2014,"dim1",100.542471016013
"Castilla y León",2014,"dim2",94.5907309938955
"Castilla y León",2014,"dim3",103.25260143877
"Castilla y León",2014,"dim4",103.835814966833
"Castilla y León",2014,"dim5",97.8440790040489
"Castilla y León",2014,"dim6",106.545471606026
"Castilla y León",2014,"dim7",91.2237266989088
"Castilla y León",2014,"dim8",108.585241238856
"Castilla y León",2014,"dim9",89.1950632169295
"Castilla y León",2015,"dim1",101.256198007112
"Castilla y León",2015,"dim2",95.4056588871745
"Castilla y León",2015,"dim3",104.044991223515
"Castilla y León",2015,"dim4",104.115824708304
"Castilla y León",2015,"dim5",98.0122512311031
"Castilla y León",2015,"dim6",106.865669503069
"Castilla y León",2015,"dim7",91.2237266989088
"Castilla y León",2015,"dim8",108.253961060646
"Castilla y León",2015,"dim9",89.1950632169295
"Castilla y León",2016,"dim1",101.940013541518
"Castilla y León",2016,"dim2",96.2160952254457
"Castilla y León",2016,"dim3",103.82035472781
"Castilla y León",2016,"dim4",103.275631499042
"Castilla y León",2016,"dim5",98.0122512311031
"Castilla y León",2016,"dim6",106.985678153537
"Castilla y León",2016,"dim7",91.2237266989088
"Castilla y León",2016,"dim8",108.700552726992
"Castilla y León",2016,"dim9",89.1950632169295
"Castilla y León",2017,"dim1",103.209724205843
"Castilla y León",2017,"dim2",97.1869887635263
"Castilla y León",2017,"dim3",103.047376179869
"Castilla y León",2017,"dim4",103.599058552533
"Castilla y León",2017,"dim5",98.0122512311031
"Castilla y León",2017,"dim6",107.095784841387
"Castilla y León",2017,"dim7",91.2237266989088
"Castilla y León",2017,"dim8",108.220758918262
"Castilla y León",2017,"dim9",89.1950632169295
"Castilla y León",2018,"dim1",104.593006302341
"Castilla y León",2018,"dim2",100.015074056808
"Castilla y León",2018,"dim3",102.210367000278
"Castilla y León",2018,"dim4",104.924259991661
"Castilla y León",2018,"dim5",103.35587592547
"Castilla y León",2018,"dim6",106.875159423583
"Castilla y León",2018,"dim7",91.2237266989088
"Castilla y León",2018,"dim8",107.996129391178
"Castilla y León",2018,"dim9",98.0568629432855
"Castilla y León",2019,"dim1",104.975084007605
"Castilla y León",2019,"dim2",100.361019645233
"Castilla y León",2019,"dim3",103.457887647946
"Castilla y León",2019,"dim4",106.108732544559
"Castilla y León",2019,"dim5",103.35587592547
"Castilla y León",2019,"dim6",106.674686295159
"Castilla y León",2019,"dim7",91.2237266989088
"Castilla y León",2019,"dim8",108.475648317872
"Castilla y León",2019,"dim9",98.0568629432855
"Castilla y León",2020,"dim1",104.1894511742
"Castilla y León",2020,"dim2",100.691683666053
"Castilla y León",2020,"dim3",100.521165718716
"Castilla y León",2020,"dim4",105.678855095073
"Castilla y León",2020,"dim5",103.35587592547
"Castilla y León",2020,"dim6",106.840883981188
"Castilla y León",2020,"dim7",91.2237266989088
"Castilla y León",2020,"dim8",107.214341428701
"Castilla y León",2020,"dim9",98.0568629432855
"Castilla y León",2021,"dim1",103.230745491517
"Castilla y León",2021,"dim2",100.489656542598
"Castilla y León",2021,"dim3",100.830489830066
"Castilla y León",2021,"dim4",109.343589273093
"Castilla y León",2021,"dim5",102.205661371959
"Castilla y León",2021,"dim6",106.526867195716
"Castilla y León",2021,"dim7",91.2237266989088
"Castilla y León",2021,"dim8",107.359850724081
"Castilla y León",2021,"dim9",97.4077752375017
"Castilla y León",2022,"dim1",103.072104826755
"Castilla y León",2022,"dim2",101.226171893386
"Castilla y León",2022,"dim3",101.870490586514
"Castilla y León",2022,"dim4",110.268538970993
"Castilla y León",2022,"dim5",98.1934103774392
"Castilla y León",2022,"dim6",105.730295657969
"Castilla y León",2022,"dim7",91.6742633028553
"Castilla y León",2022,"dim8",106.709197555788
"Castilla y León",2022,"dim9",96.3527273460732
"Castilla y León",2023,"dim1",102.643680581131
"Castilla y León",2023,"dim2",101.495430219031
"Castilla y León",2023,"dim3",101.188355833776
"Castilla y León",2023,"dim4",110.94273690634
"Castilla y León",2023,"dim5",98.3317763825089
"Castilla y León",2023,"dim6",105.820213159326
"Castilla y León",2023,"dim7",91.6742633028553
"Castilla y León",2023,"dim8",107.408948811813
"Castilla y León",2023,"dim9",96.5063752363358
"Castilla - La Mancha",2008,"dim1",99.9767898678558
"Castilla - La Mancha",2008,"dim2",99.4709798539054
"Castilla - La Mancha",2008,"dim3",96.8213346777766
"Castilla - La Mancha",2008,"dim4",95.4093605234814
"Castilla - La Mancha",2008,"dim5",98.9824349843305
"Castilla - La Mancha",2008,"dim6",105.402353695575
"Castilla - La Mancha",2008,"dim7",101.289463933636
"Castilla - La Mancha",2008,"dim8",103.492099787384
"Castilla - La Mancha",2008,"dim9",99.5655880043124
"Castilla - La Mancha",2009,"dim1",99.3450619274287
"Castilla - La Mancha",2009,"dim2",97.5498484842455
"Castilla - La Mancha",2009,"dim3",96.0487516954891
"Castilla - La Mancha",2009,"dim4",97.0324911375316
"Castilla - La Mancha",2009,"dim5",98.9824349843305
"Castilla - La Mancha",2009,"dim6",105.021130211509
"Castilla - La Mancha",2009,"dim7",101.289463933636
"Castilla - La Mancha",2009,"dim8",103.223248397405
"Castilla - La Mancha",2009,"dim9",99.5655880043124
"Castilla - La Mancha",2010,"dim1",98.3434193367919
"Castilla - La Mancha",2010,"dim2",96.2037606630233
"Castilla - La Mancha",2010,"dim3",98.0088751979443
"Castilla - La Mancha",2010,"dim4",97.6313720321356
"Castilla - La Mancha",2010,"dim5",98.9824349843305
"Castilla - La Mancha",2010,"dim6",106.892853388724
"Castilla - La Mancha",2010,"dim7",101.289463933636
"Castilla - La Mancha",2010,"dim8",105.590969689758
"Castilla - La Mancha",2010,"dim9",99.5655880043124
"Castilla - La Mancha",2011,"dim1",99.192551989412
"Castilla - La Mancha",2011,"dim2",95.7923432945365
"Castilla - La Mancha",2011,"dim3",100.14866743804
"Castilla - La Mancha",2011,"dim4",97.9032210785461
"Castilla - La Mancha",2011,"dim5",98.9824349843305
"Castilla - La Mancha",2011,"dim6",106.892853388724
"Castilla - La Mancha",2011,"dim7",101.289463933636
"Castilla - La Mancha",2011,"dim8",105.340874833176
"Castilla - La Mancha",2011,"dim9",99.5655880043124
"Castilla - La Mancha",2012,"dim1",97.3121373842587
"Castilla - La Mancha",2012,"dim2",93.5459004152748
"Castilla - La Mancha",2012,"dim3",101.234659326432
"Castilla - La Mancha",2012,"dim4",98.63691112992
"Castilla - La Mancha",2012,"dim5",98.9824349843305
"Castilla - La Mancha",2012,"dim6",106.076611000726
"Castilla - La Mancha",2012,"dim7",101.289463933636
"Castilla - La Mancha",2012,"dim8",106.319244523002
"Castilla - La Mancha",2012,"dim9",99.5655880043124
"Castilla - La Mancha",2013,"dim1",97.1473947322423
"Castilla - La Mancha",2013,"dim2",92.6598946966428
"Castilla - La Mancha",2013,"dim3",99.1462618178906
"Castilla - La Mancha",2013,"dim4",99.3958872774733
"Castilla - La Mancha",2013,"dim5",98.9824349843305
"Castilla - La Mancha",2013,"dim6",106.299366407168
"Castilla - La Mancha",2013,"dim7",101.289463933636
"Castilla - La Mancha",2013,"dim8",106.361418966476
"Castilla - La Mancha",2013,"dim9",99.5655880043124
"Castilla - La Mancha",2014,"dim1",98.2875685381316
"Castilla - La Mancha",2014,"dim2",93.0821439121691
"Castilla - La Mancha",2014,"dim3",100.423960673115
"Castilla - La Mancha",2014,"dim4",100.612435376772
"Castilla - La Mancha",2014,"dim5",98.9824349843305
"Castilla - La Mancha",2014,"dim6",106.140776335752
"Castilla - La Mancha",2014,"dim7",101.289463933636
"Castilla - La Mancha",2014,"dim8",107.20823637509
"Castilla - La Mancha",2014,"dim9",99.5655880043124
"Castilla - La Mancha",2015,"dim1",97.408814794741
"Castilla - La Mancha",2015,"dim2",93.0974585047518
"Castilla - La Mancha",2015,"dim3",99.4254694578528
"Castilla - La Mancha",2015,"dim4",99.6532068464918
"Castilla - La Mancha",2015,"dim5",100.019827964631
"Castilla - La Mancha",2015,"dim6",106.46286768052
"Castilla - La Mancha",2015,"dim7",101.289463933636
"Castilla - La Mancha",2015,"dim8",105.393650008911
"Castilla - La Mancha",2015,"dim9",99.5655880043124
"Castilla - La Mancha",2016,"dim1",97.1896700861788
"Castilla - La Mancha",2016,"dim2",94.0596949387513
"Castilla - La Mancha",2016,"dim3",99.9755437110939
"Castilla - La Mancha",2016,"dim4",99.0686843348948
"Castilla - La Mancha",2016,"dim5",100.019827964631
"Castilla - La Mancha",2016,"dim6",105.972681916777
"Castilla - La Mancha",2016,"dim7",101.289463933636
"Castilla - La Mancha",2016,"dim8",105.671553042146
"Castilla - La Mancha",2016,"dim9",99.5655880043124
"Castilla - La Mancha",2017,"dim1",99.1496113160694
"Castilla - La Mancha",2017,"dim2",95.8631840985917
"Castilla - La Mancha",2017,"dim3",102.478277991925
"Castilla - La Mancha",2017,"dim4",99.606182519724
"Castilla - La Mancha",2017,"dim5",100.019827964631
"Castilla - La Mancha",2017,"dim6",107.152560995463
"Castilla - La Mancha",2017,"dim7",101.289463933636
"Castilla - La Mancha",2017,"dim8",105.787026454043
"Castilla - La Mancha",2017,"dim9",99.5655880043124
"Castilla - La Mancha",2018,"dim1",99.2992943260315
"Castilla - La Mancha",2018,"dim2",97.4010345236807
"Castilla - La Mancha",2018,"dim3",101.973112963009
"Castilla - La Mancha",2018,"dim4",100.088642181798
"Castilla - La Mancha",2018,"dim5",97.6979551240454
"Castilla - La Mancha",2018,"dim6",106.513881983673
"Castilla - La Mancha",2018,"dim7",101.289463933636
"Castilla - La Mancha",2018,"dim8",104.960008782808
"Castilla - La Mancha",2018,"dim9",101.373424979546
"Castilla - La Mancha",2019,"dim1",101.078868469448
"Castilla - La Mancha",2019,"dim2",98.3556050509284
"Castilla - La Mancha",2019,"dim3",102.550928351665
"Castilla - La Mancha",2019,"dim4",100.768459736687
"Castilla - La Mancha",2019,"dim5",97.6979551240454
"Castilla - La Mancha",2019,"dim6",105.418450559047
"Castilla - La Mancha",2019,"dim7",101.289463933636
"Castilla - La Mancha",2019,"dim8",107.276091612941
"Castilla - La Mancha",2019,"dim9",101.373424979546
"Castilla - La Mancha",2020,"dim1",101.710828699652
"Castilla - La Mancha",2020,"dim2",98.1490614220803
"Castilla - La Mancha",2020,"dim3",101.647721615915
"Castilla - La Mancha",2020,"dim4",101.263022986519
"Castilla - La Mancha",2020,"dim5",97.6979551240454
"Castilla - La Mancha",2020,"dim6",105.415259164524
"Castilla - La Mancha",2020,"dim7",101.289463933636
"Castilla - La Mancha",2020,"dim8",106.15125233871
"Castilla - La Mancha",2020,"dim9",101.373424979546
"Castilla - La Mancha",2021,"dim1",100.202418056447
"Castilla - La Mancha",2021,"dim2",98.8047037115677
"Castilla - La Mancha",2021,"dim3",100.077962919855
"Castilla - La Mancha",2021,"dim4",104.062354368549
"Castilla - La Mancha",2021,"dim5",96.9355075186953
"Castilla - La Mancha",2021,"dim6",105.510403582218
"Castilla - La Mancha",2021,"dim7",101.289463933636
"Castilla - La Mancha",2021,"dim8",105.915803701153
"Castilla - La Mancha",2021,"dim9",100.073512414869
"Castilla - La Mancha",2022,"dim1",100.215404579899
"Castilla - La Mancha",2022,"dim2",99.571339360535
"Castilla - La Mancha",2022,"dim3",101.616120820393
"Castilla - La Mancha",2022,"dim4",104.897515434772
"Castilla - La Mancha",2022,"dim5",96.7672218125814
"Castilla - La Mancha",2022,"dim6",104.275293915971
"Castilla - La Mancha",2022,"dim7",100.790549938889
"Castilla - La Mancha",2022,"dim8",105.051522674951
"Castilla - La Mancha",2022,"dim9",101.135124815741
"Castilla - La Mancha",2023,"dim1",99.8468302746545
"Castilla - La Mancha",2023,"dim2",100.356501554002
"Castilla - La Mancha",2023,"dim3",100.599516733828
"Castilla - La Mancha",2023,"dim4",106.258785290157
"Castilla - La Mancha",2023,"dim5",96.4864735189486
"Castilla - La Mancha",2023,"dim6",104.256059675698
"Castilla - La Mancha",2023,"dim7",100.790549938889
"Castilla - La Mancha",2023,"dim8",103.965975543418
"Castilla - La Mancha",2023,"dim9",102.213328900206
"Cataluña",2008,"dim1",100.756927107544
"Cataluña",2008,"dim2",102.209207298399
"Cataluña",2008,"dim3",102.728279671305
"Cataluña",2008,"dim4",98.3860821959131
"Cataluña",2008,"dim5",100.363567961063
"Cataluña",2008,"dim6",96.1752981183726
"Cataluña",2008,"dim7",102.265597890401
"Cataluña",2008,"dim8",98.297380013871
"Cataluña",2008,"dim9",101.224348073725
"Cataluña",2009,"dim1",99.5847154178568
"Cataluña",2009,"dim2",100.249670985848
"Cataluña",2009,"dim3",100.51839611297
"Cataluña",2009,"dim4",99.046361425899
"Cataluña",2009,"dim5",100.363567961063
"Cataluña",2009,"dim6",95.1895027191851
"Cataluña",2009,"dim7",102.265597890401
"Cataluña",2009,"dim8",97.8575941232178
"Cataluña",2009,"dim9",101.224348073725
"Cataluña",2010,"dim1",99.5631713185389
"Cataluña",2010,"dim2",99.3723731442722
"Cataluña",2010,"dim3",102.948155291022
"Cataluña",2010,"dim4",100.596120119206
"Cataluña",2010,"dim5",100.363567961063
"Cataluña",2010,"dim6",95.2973734234143
"Cataluña",2010,"dim7",102.265597890401
"Cataluña",2010,"dim8",100.488062885792
"Cataluña",2010,"dim9",101.224348073725
"Cataluña",2011,"dim1",99.8811018355332
"Cataluña",2011,"dim2",98.0051596381327
"Cataluña",2011,"dim3",105.875633260193
"Cataluña",2011,"dim4",100.698930858036
"Cataluña",2011,"dim5",100.363567961063
"Cataluña",2011,"dim6",95.2973734234143
